bus_name,phase_code,nominal_voltage_kv,voltage_type,geometry,in_service
p1udm33239,S1S2,0.120088855991442,line-to-ground,POINT(-97.7263997298614 30.4110874711412),1
p1ulv49574,S1S2,0.120088855991442,line-to-ground,POINT(-97.7263620659308 30.4110337330061),1
p1udt9944lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7252393020237 30.4133454736281),1
p1ulv12877,S1S2,0.120088855991442,line-to-ground,POINT(-97.7252177099026 30.4133775542594),1
p1ulv65115,S1S2,0.120088855991442,line-to-ground,POINT(-97.7254084746725 30.413117751292),1
p1udm33244,S1S2,0.120088855991442,line-to-ground,POINT(-97.7252332594173 30.4182561848764),1
p1ulv25626,S1S2,0.120088855991442,line-to-ground,POINT(-97.7253232814162 30.4180705146176),1
p1udt9945lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7248934442387 30.418027442228),1
p1udm33245,S1S2,0.120088855991442,line-to-ground,POINT(-97.7246891142264 30.4180011606238),1
p1ulv27551,S1S2,0.120088855991442,line-to-ground,POINT(-97.7247745031589 30.4178395818517),1
p1udm33243,S1S2,0.120088855991442,line-to-ground,POINT(-97.7245958968331 30.4179641582319),1
p1ulv12878,S1S2,0.120088855991442,line-to-ground,POINT(-97.7245841964483 30.4180632962364),1
p1udt9946lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7262627024996 30.4191809924686),1
p1ulv12879,S1S2,0.120088855991442,line-to-ground,POINT(-97.7264111202275 30.4192811825053),1
p1udm33247,S1S2,0.120088855991442,line-to-ground,POINT(-97.7262025729993 30.419306216628),1
p1ulv37664,S1S2,0.120088855991442,line-to-ground,POINT(-97.7260680662839 30.4192417435674),1
p1udt9948lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7161416672975 30.4148357300029),1
p1ulv12882,S1S2,0.120088855991442,line-to-ground,POINT(-97.7161024361268 30.4149152000498),1
p1udm33250,S1S2,0.120088855991442,line-to-ground,POINT(-97.7163602867512 30.41482467006),1
p1ulv12883,S1S2,0.120088855991442,line-to-ground,POINT(-97.7163062329203 30.4149775283592),1
p1udt9949lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7162636490827 30.4146621553596),1
p1udm33251,S1S2,0.120088855991442,line-to-ground,POINT(-97.7159563433218 30.414726182757),1
p1ulv56470,S1S2,0.120088855991442,line-to-ground,POINT(-97.7158916334788 30.4148381073316),1
p1udt9950lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7179992124064 30.4168619682725),1
p1ulv12885,S1S2,0.120088855991442,line-to-ground,POINT(-97.7181100591514 30.416878207692),1
p1ulv14758,S1S2,0.120088855991442,line-to-ground,POINT(-97.7180818032649 30.4169258810179),1
p1ulv52100,S1S2,0.120088855991442,line-to-ground,POINT(-97.717865091069 30.4167793860868),1
p1udt10309lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7133564738613 30.4286880764351),1
p1ulv13509,S1S2,0.120088855991442,line-to-ground,POINT(-97.7132126198987 30.4285897183532),1
p1udt10311lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7241622877048 30.4186720307222),1
p1ulv61315,S1S2,0.120088855991442,line-to-ground,POINT(-97.7241064889314 30.4187714403509),1
p1udm34344,S1S2,0.120088855991442,line-to-ground,POINT(-97.724077724981 30.4185816775829),1
p1ulv48361,S1S2,0.120088855991442,line-to-ground,POINT(-97.7241417091664 30.4184650047474),1
p1udm34343,S1S2,0.120088855991442,line-to-ground,POINT(-97.7239845072913 30.4185446747484),1
p1ulv13512,S1S2,0.120088855991442,line-to-ground,POINT(-97.7240901302889 30.4184284089161),1
p1udm34345,S1S2,0.120088855991442,line-to-ground,POINT(-97.7242535161216 30.4186736249108),1
p1ulv48362,S1S2,0.120088855991442,line-to-ground,POINT(-97.7243385542912 30.4185391118452),1
p1ulv55854,S1S2,0.120088855991442,line-to-ground,POINT(-97.7241684777138 30.4188081379117),1
p1udm34348,S1S2,0.120088855991442,line-to-ground,POINT(-97.7230756666858 30.4171823481908),1
p1ulv13518,S1S2,0.120088855991442,line-to-ground,POINT(-97.7229663689043 30.4170577941522),1
p1udt10312lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7233183555404 30.4173243599558),1
p1udm34349,S1S2,0.120088855991442,line-to-ground,POINT(-97.7234268900687 30.4173933105223),1
p1ulv21194,S1S2,0.120088855991442,line-to-ground,POINT(-97.7233941345395 30.4175102883956),1
p1ulv21813,S1S2,0.120088855991442,line-to-ground,POINT(-97.723290860924 30.4174461179441),1
p1udt10676lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7192781168725 30.4302706630739),1
p1ulv17914,S1S2,0.120088855991442,line-to-ground,POINT(-97.7194080251862 30.4301664989073),1
p1ulv37030,S1S2,0.120088855991442,line-to-ground,POINT(-97.7194389043005 30.4301938706096),1
p1ulv44596,S1S2,0.120088855991442,line-to-ground,POINT(-97.7191554517232 30.4303715475264),1
p1udm35410,S1S2,0.120088855991442,line-to-ground,POINT(-97.719322144497 30.430364160333),1
p1ulv14109,S1S2,0.120088855991442,line-to-ground,POINT(-97.7195102484422 30.4303118684244),1
p1udm35414,S1S2,0.120088855991442,line-to-ground,POINT(-97.7192199214741 30.4302187906761),1
p1ulv61919,S1S2,0.120088855991442,line-to-ground,POINT(-97.7193467385275 30.430075668459),1
p1udt10677lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7156327153987 30.4311224329537),1
p1ulv14110,S1S2,0.120088855991442,line-to-ground,POINT(-97.7157003339891 30.4310323590022),1
p1udm35416,S1S2,0.120088855991442,line-to-ground,POINT(-97.715542868624 30.4311300613947),1
p1ulv24960,S1S2,0.120088855991442,line-to-ground,POINT(-97.7154473960088 30.4312644653535),1
p1udm35419,S1S2,0.120088855991442,line-to-ground,POINT(-97.7154600536256 30.4310931547483),1
p1ulv55231,S1S2,0.120088855991442,line-to-ground,POINT(-97.7153367923511 30.4312391441576),1
p1udm35417,S1S2,0.120088855991442,line-to-ground,POINT(-97.715366945954 30.4310471238401),1
p1ulv45219,S1S2,0.120088855991442,line-to-ground,POINT(-97.7154831221606 30.430921946598),1
p1udm35418,S1S2,0.120088855991442,line-to-ground,POINT(-97.7161229299475 30.4313613412642),1
p1ulv52065,S1S2,0.120088855991442,line-to-ground,POINT(-97.7162082270928 30.431208790899),1
p1udm35420,S1S2,0.120088855991442,line-to-ground,POINT(-97.7175418473987 30.4335317657973),1
p1ulv14112,S1S2,0.120088855991442,line-to-ground,POINT(-97.7177589493088 30.4336511967086),1
p1udt10678lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7176388072716 30.4334425869685),1
p1udm35421,S1S2,0.120088855991442,line-to-ground,POINT(-97.7176374375795 30.4333883385874),1
p1ulv37033,S1S2,0.120088855991442,line-to-ground,POINT(-97.7178551294652 30.4334626606074),1
p1udt10679lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.716020860377 30.4349035018033),1
p1ulv14113,S1S2,0.120088855991442,line-to-ground,POINT(-97.715964319083 30.4347253236369),1
p1udt10694lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7149010550678 30.4277480724372),1
p1ulv33247,S1S2,0.120088855991442,line-to-ground,POINT(-97.7147828493959 30.4276729936498),1
p1udm35457,S1S2,0.120088855991442,line-to-ground,POINT(-97.7149943879345 30.4276959583155),1
p1ulv14138,S1S2,0.120088855991442,line-to-ground,POINT(-97.7151396637253 30.427733480078),1
p1udm35459,S1S2,0.120088855991442,line-to-ground,POINT(-97.7148985632728 30.4278574272458),1
p1ulv28172,S1S2,0.120088855991442,line-to-ground,POINT(-97.7150227814248 30.4279127876309),1
p1udm35458,S1S2,0.120088855991442,line-to-ground,POINT(-97.7148454454937 30.4279381104282),1
p1ulv17934,S1S2,0.120088855991442,line-to-ground,POINT(-97.7147218188901 30.427837641164),1
p1udt10695lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7137218187343 30.4281842749922),1
p1ulv63832,S1S2,0.120088855991442,line-to-ground,POINT(-97.7135312169861 30.428114644947),1
p1udm35461,S1S2,0.120088855991442,line-to-ground,POINT(-97.7137189641755 30.428089426549),1
p1ulv14139,S1S2,0.120088855991442,line-to-ground,POINT(-97.7138740588015 30.4281721610088),1
p1udm35462,S1S2,0.120088855991442,line-to-ground,POINT(-97.7136232554362 30.4282418727238),1
p1ulv37655,S1S2,0.120088855991442,line-to-ground,POINT(-97.7137995267403 30.4282977472614),1
p1udt10702lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7087411334311 30.4276787116128),1
p1ulv14155,S1S2,0.120088855991442,line-to-ground,POINT(-97.7087876422213 30.427788095847),1
p1udt10725lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7264444246198 30.4086886277697),1
p1ulv14223,S1S2,0.120088855991442,line-to-ground,POINT(-97.7262417805398 30.4082715365699),1
p1udm36391,S1S2,0.120088855991442,line-to-ground,POINT(-97.7263571363941 30.4218341470192),1
p1ulv14731,S1S2,0.120088855991442,line-to-ground,POINT(-97.7263419916807 30.4219213924757),1
p1udt11018lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7264027772178 30.4218429658654),1
p1udm36392,S1S2,0.120088855991442,line-to-ground,POINT(-97.7265446345354 30.4218269532941),1
p1ulv18565,S1S2,0.120088855991442,line-to-ground,POINT(-97.7265330526857 30.4219170696666),1
p1udm36393,S1S2,0.120088855991442,line-to-ground,POINT(-97.7266384421844 30.4218188454338),1
p1ulv63212,S1S2,0.120088855991442,line-to-ground,POINT(-97.7266059231247 30.4219177805172),1
p1udt11025lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7155031041729 30.4283957788816),1
p1ulv14742,S1S2,0.120088855991442,line-to-ground,POINT(-97.7154131840416 30.4283136383725),1
p1udt11026lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7160420361648 30.4287132517239),1
p1ulv52749,S1S2,0.120088855991442,line-to-ground,POINT(-97.716052620389 30.4287800982941),1
p1udm36414,S1S2,0.120088855991442,line-to-ground,POINT(-97.7159922831706 30.4286170923976),1
p1ulv55849,S1S2,0.120088855991442,line-to-ground,POINT(-97.716067285423 30.4284554178394),1
p1udm36411,S1S2,0.120088855991442,line-to-ground,POINT(-97.7159094700797 30.4285801860786),1
p1ulv14743,S1S2,0.120088855991442,line-to-ground,POINT(-97.7159876804994 30.4284484479811),1
p1udm36415,S1S2,0.120088855991442,line-to-ground,POINT(-97.716168202118 30.4287000290296),1
p1ulv59465,S1S2,0.120088855991442,line-to-ground,POINT(-97.716211971982 30.4285380471816),1
p1udm36412,S1S2,0.120088855991442,line-to-ground,POINT(-97.7162508972541 30.4287459569362),1
p1ulv24362,S1S2,0.120088855991442,line-to-ground,POINT(-97.7161665477958 30.4288263334788),1
p1ulv60060,S1S2,0.120088855991442,line-to-ground,POINT(-97.7163742720681 30.4285909447329),1
p1udt11027lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7307439641471 30.4124270100838),1
p1ulv14745,S1S2,0.120088855991442,line-to-ground,POINT(-97.7308412082931 30.4124307915195),1
p1ulv20532,S1S2,0.120088855991442,line-to-ground,POINT(-97.7306425018507 30.4125010434879),1
p1udm36419,S1S2,0.120088855991442,line-to-ground,POINT(-97.7308711703796 30.412589210054),1
p1ulv22395,S1S2,0.120088855991442,line-to-ground,POINT(-97.7309030790642 30.4124765076952),1
p1udt11029lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7248062412993 30.4161887527661),1
p1ulv14749,S1S2,0.120088855991442,line-to-ground,POINT(-97.7248884842938 30.4162797267046),1
p1udm36424,S1S2,0.120088855991442,line-to-ground,POINT(-97.7248385485715 30.4161168260599),1
p1ulv32571,S1S2,0.120088855991442,line-to-ground,POINT(-97.7246913657747 30.4159501393617),1
p1ulv63227,S1S2,0.120088855991442,line-to-ground,POINT(-97.7249339191747 30.4162649607057),1
p1udm36425,S1S2,0.120088855991442,line-to-ground,POINT(-97.7245343280949 30.4162943131277),1
p1ulv42060,S1S2,0.120088855991442,line-to-ground,POINT(-97.7246371320634 30.4163945697686),1
p1udt11031lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7289501272048 30.4194089803261),1
p1ulv14751,S1S2,0.120088855991442,line-to-ground,POINT(-97.7290350886559 30.4192526171435),1
p1ulv24984,S1S2,0.120088855991442,line-to-ground,POINT(-97.7290201182338 30.4196043661764),1
p1udt11032lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7252066520135 30.4191149321291),1
p1ulv32576,S1S2,0.120088855991442,line-to-ground,POINT(-97.725321611741 30.4189998609184),1
p1ulv52760,S1S2,0.120088855991442,line-to-ground,POINT(-97.725141009894 30.4192778084369),1
p1udm36430,S1S2,0.120088855991442,line-to-ground,POINT(-97.7251641753115 30.41909757592),1
p1ulv14752,S1S2,0.120088855991442,line-to-ground,POINT(-97.725099839985 30.4192413146419),1
p1udt11034lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7204398611819 30.4165159717003),1
p1ulv33252,S1S2,0.120088855991442,line-to-ground,POINT(-97.7204629394013 30.4163537263661),1
p1udm36435,S1S2,0.120088855991442,line-to-ground,POINT(-97.7203056204284 30.416442413751),1
p1ulv14757,S1S2,0.120088855991442,line-to-ground,POINT(-97.7202413976936 30.416577128204),1
p1udm36436,S1S2,0.120088855991442,line-to-ground,POINT(-97.7204919312559 30.4165254462185),1
p1ulv18583,S1S2,0.120088855991442,line-to-ground,POINT(-97.7203864239584 30.4166326873307),1
p1ulv53374,S1S2,0.120088855991442,line-to-ground,POINT(-97.7205768548161 30.4163999574335),1
p1udm36439,S1S2,0.120088855991442,line-to-ground,POINT(-97.7209608734375 30.418885026377),1
p1ulv14759,S1S2,0.120088855991442,line-to-ground,POINT(-97.7211781506036 30.4187128831363),1
p1udm36440,S1S2,0.120088855991442,line-to-ground,POINT(-97.7209498753223 30.418930033273),1
p1ulv29423,S1S2,0.120088855991442,line-to-ground,POINT(-97.7210852017229 30.4189313590618),1
p1udt11035lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7209166136046 30.4188095731668),1
p1udm36442,S1S2,0.120088855991442,line-to-ground,POINT(-97.7208474257399 30.4188027084677),1
p1ulv43341,S1S2,0.120088855991442,line-to-ground,POINT(-97.7208787725521 30.4187939926779),1
p1udm36441,S1S2,0.120088855991442,line-to-ground,POINT(-97.720691397816 30.4187921566443),1
p1ulv36454,S1S2,0.120088855991442,line-to-ground,POINT(-97.7207027491352 30.4187200844432),1
p1udm36443,S1S2,0.120088855991442,line-to-ground,POINT(-97.7134838688396 30.4190281070701),1
p1ulv14760,S1S2,0.120088855991442,line-to-ground,POINT(-97.7133808372007 30.4189458854318),1
p1udm36444,S1S2,0.120088855991442,line-to-ground,POINT(-97.7134453965303 30.4190482099516),1
p1ulv29421,S1S2,0.120088855991442,line-to-ground,POINT(-97.7136122291235 30.4190412310065),1
p1udt11036lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.713490580082 30.4191186896193),1
p1udm36445,S1S2,0.120088855991442,line-to-ground,POINT(-97.7133478324326 30.4190809038981),1
p1ulv29424,S1S2,0.120088855991442,line-to-ground,POINT(-97.7132833616288 30.4192336580495),1
p1udm36446,S1S2,0.120088855991442,line-to-ground,POINT(-97.7135344970055 30.4191368809882),1
p1ulv45902,S1S2,0.120088855991442,line-to-ground,POINT(-97.7134392707463 30.4192532404751),1
p1udt11038lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7106619441368 30.428595416292),1
p1ulv14762,S1S2,0.120088855991442,line-to-ground,POINT(-97.7106019052253 30.4283834962085),1
p1ulv35830,S1S2,0.120088855991442,line-to-ground,POINT(-97.7109740797563 30.4285856760375),1
p1ulv47148,S1S2,0.120088855991442,line-to-ground,POINT(-97.7108616977353 30.4284221539332),1
p1ulv57082,S1S2,0.120088855991442,line-to-ground,POINT(-97.7107583028167 30.4283669953028),1
p1udm36455,S1S2,0.120088855991442,line-to-ground,POINT(-97.7105736070266 30.4289516593009),1
p1ulv46558,S1S2,0.120088855991442,line-to-ground,POINT(-97.7104987141097 30.4291043086926),1
p1udt11355lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7149340365384 30.4308977930609),1
p1ulv15341,S1S2,0.120088855991442,line-to-ground,POINT(-97.7148678101435 30.4309970955852),1
p1udt11357lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7284108537413 30.4243528723926),1
p1ulv40178,S1S2,0.120088855991442,line-to-ground,POINT(-97.7286880487246 30.4243381758582),1
p1udm37348,S1S2,0.120088855991442,line-to-ground,POINT(-97.7284497813351 30.4242456257463),1
p1ulv15348,S1S2,0.120088855991442,line-to-ground,POINT(-97.7286060531037 30.4242381249637),1
p1udm37350,S1S2,0.120088855991442,line-to-ground,POINT(-97.7278417684548 30.4245645273046),1
p1ulv61934,S1S2,0.120088855991442,line-to-ground,POINT(-97.7279265730783 30.4244480556124),1
p1udm37355,S1S2,0.120088855991442,line-to-ground,POINT(-97.712782550564 30.4240740247623),1
p1ulv15352,S1S2,0.120088855991442,line-to-ground,POINT(-97.7128037263946 30.4240471648496),1
p1udt11360lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7131287983216 30.4239021250701),1
p1udm37356,S1S2,0.120088855991442,line-to-ground,POINT(-97.7133147751097 30.4239800199631),1
p1ulv45882,S1S2,0.120088855991442,line-to-ground,POINT(-97.7133681286564 30.4238812938441),1
p1udt11361lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7137824604806 30.4257893084955),1
p1ulv15354,S1S2,0.120088855991442,line-to-ground,POINT(-97.7139988831577 30.4258003663006),1
p1ulv29407,S1S2,0.120088855991442,line-to-ground,POINT(-97.7138242733052 30.4256181877445),1
p1ulv38267,S1S2,0.120088855991442,line-to-ground,POINT(-97.7136160652421 30.4256161360282),1
p1udt11364lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7237627908078 30.4193113555223),1
p1ulv15360,S1S2,0.120088855991442,line-to-ground,POINT(-97.7236914679983 30.4194621495222),1
p1udm37367,S1S2,0.120088855991442,line-to-ground,POINT(-97.7236209481872 30.419281001383),1
p1ulv28799,S1S2,0.120088855991442,line-to-ground,POINT(-97.7237030123907 30.4190985088874),1
p1udm37368,S1S2,0.120088855991442,line-to-ground,POINT(-97.723538139794 30.4192440999963),1
p1ulv50844,S1S2,0.120088855991442,line-to-ground,POINT(-97.7235052662478 30.4193700996366),1
p1udm37370,S1S2,0.120088855991442,line-to-ground,POINT(-97.7238071498866 30.4193730511032),1
p1ulv59473,S1S2,0.120088855991442,line-to-ground,POINT(-97.7237399544258 30.419459787411),1
p1udm37369,S1S2,0.120088855991442,line-to-ground,POINT(-97.7239003682803 30.4194100540802),1
p1ulv54022,S1S2,0.120088855991442,line-to-ground,POINT(-97.7239852902008 30.4192845630786),1
p1udt11365lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7086351308576 30.4276956554302),1
p1ulv15367,S1S2,0.120088855991442,line-to-ground,POINT(-97.7086666369463 30.4274891431561),1
p1udt11366lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7094791333399 30.4293552463619),1
p1ulv52772,S1S2,0.120088855991442,line-to-ground,POINT(-97.7095707313646 30.4292034121312),1
p1udm37372,S1S2,0.120088855991442,line-to-ground,POINT(-97.7097032210222 30.4294212714639),1
p1ulv15368,S1S2,0.120088855991442,line-to-ground,POINT(-97.7095768662304 30.4295282970556),1
p1udm37373,S1S2,0.120088855991442,line-to-ground,POINT(-97.7094446142972 30.4292923941586),1
p1ulv17950,S1S2,0.120088855991442,line-to-ground,POINT(-97.7095119479811 30.4291966441727),1
p1udt11690lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7283220601808 30.4230436283559),1
p1ulv15974,S1S2,0.120088855991442,line-to-ground,POINT(-97.7281436812529 30.4229613867359),1
p1udm38289,S1S2,0.120088855991442,line-to-ground,POINT(-97.7283419427543 30.4229272265232),1
p1ulv21177,S1S2,0.120088855991442,line-to-ground,POINT(-97.7281752628939 30.4229346256251),1
p1udm38290,S1S2,0.120088855991442,line-to-ground,POINT(-97.7283398364176 30.4230896188737),1
p1ulv49563,S1S2,0.120088855991442,line-to-ground,POINT(-97.7281833324077 30.4231151629833),1
p1udt11691lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7293127587211 30.4235232299617),1
p1ulv15975,S1S2,0.120088855991442,line-to-ground,POINT(-97.7291044604107 30.4235391892989),1
p1udm38292,S1S2,0.120088855991442,line-to-ground,POINT(-97.729618654095 30.4232283915496),1
p1ulv35805,S1S2,0.120088855991442,line-to-ground,POINT(-97.7295967815277 30.4233093851377),1
p1udm38293,S1S2,0.120088855991442,line-to-ground,POINT(-97.7292809668469 30.4235769993763),1
p1ulv35806,S1S2,0.120088855991442,line-to-ground,POINT(-97.7291144028555 30.4235753778481),1
p1ulv55844,S1S2,0.120088855991442,line-to-ground,POINT(-97.7294265934289 30.4235874398394),1
p1udt11693lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7280206540113 30.426632809512),1
p1ulv63217,S1S2,0.120088855991442,line-to-ground,POINT(-97.7278160113559 30.4265493215281),1
p1udm38300,S1S2,0.120088855991442,line-to-ground,POINT(-97.7279828144517 30.4265329012732),1
p1ulv15979,S1S2,0.120088855991442,line-to-ground,POINT(-97.72782712441 30.4264952922488),1
p1udm38301,S1S2,0.120088855991442,line-to-ground,POINT(-97.72794947549 30.4266949891517),1
p1ulv23681,S1S2,0.120088855991442,line-to-ground,POINT(-97.7277934339491 30.4266844454523),1
p1udt11694lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7288412519902 30.4269654005495),1
p1ulv23060,S1S2,0.120088855991442,line-to-ground,POINT(-97.7287772908545 30.4270910399639),1
p1ulv61935,S1S2,0.120088855991442,line-to-ground,POINT(-97.7288537918954 30.4268120740694),1
p1udm38303,S1S2,0.120088855991442,line-to-ground,POINT(-97.7287067565849 30.4269098943565),1
p1ulv15980,S1S2,0.120088855991442,line-to-ground,POINT(-97.7287810347512 30.4268023425771),1
p1ulv27536,S1S2,0.120088855991442,line-to-ground,POINT(-97.7286318931991 30.4270625550507),1
p1udm38307,S1S2,0.120088855991442,line-to-ground,POINT(-97.7152299201713 30.4264080008427),1
p1ulv15983,S1S2,0.120088855991442,line-to-ground,POINT(-97.7151655652572 30.4265517339566),1
p1ulv16648,S1S2,0.120088855991442,line-to-ground,POINT(-97.7153252698617 30.4262826185653),1
p1udm38310,S1S2,0.120088855991442,line-to-ground,POINT(-97.7151366987318 30.4263709916147),1
p1ulv47130,S1S2,0.120088855991442,line-to-ground,POINT(-97.7152009353161 30.4262362802554),1
p1udt11695lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7152749707749 30.4264619323387),1
p1udm38309,S1S2,0.120088855991442,line-to-ground,POINT(-97.7154059527655 30.4264819166508),1
p1ulv31927,S1S2,0.120088855991442,line-to-ground,POINT(-97.7153735389769 30.4265718267517),1
p1udm38311,S1S2,0.120088855991442,line-to-ground,POINT(-97.715499056201 30.4265279474389),1
p1ulv59461,S1S2,0.120088855991442,line-to-ground,POINT(-97.7155321791392 30.4263839068184),1
p1udt11696lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7158063840998 30.4279200850353),1
p1ulv60684,S1S2,0.120088855991442,line-to-ground,POINT(-97.7159377371976 30.4280120209072),1
p1udm38312,S1S2,0.120088855991442,line-to-ground,POINT(-97.7158979855217 30.4278672632907),1
p1ulv15984,S1S2,0.120088855991442,line-to-ground,POINT(-97.7157214772731 30.4278294350641),1
p1udt11697lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7153286957302 30.4287181882964),1
p1ulv38272,S1S2,0.120088855991442,line-to-ground,POINT(-97.7152325364521 30.4285915704984),1
p1udm38314,S1S2,0.120088855991442,line-to-ground,POINT(-97.7154194565782 30.4286295018758),1
p1ulv15986,S1S2,0.120088855991442,line-to-ground,POINT(-97.7152643598683 30.4285467692002),1
p1ulv48351,S1S2,0.120088855991442,line-to-ground,POINT(-97.715519410157 30.4286727639651),1
p1udm38315,S1S2,0.120088855991442,line-to-ground,POINT(-97.7153342788655 30.42877303007),1
p1ulv25622,S1S2,0.120088855991442,line-to-ground,POINT(-97.715168653016 30.4286992165541),1
p1udt11699lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7258567224051 30.4164335313918),1
p1ulv15991,S1S2,0.120088855991442,line-to-ground,POINT(-97.7259996008789 30.416498101701),1
p1udm38320,S1S2,0.120088855991442,line-to-ground,POINT(-97.7257707094426 30.4164868449596),1
p1ulv16659,S1S2,0.120088855991442,line-to-ground,POINT(-97.7256052128781 30.4164040231236),1
p1ulv37048,S1S2,0.120088855991442,line-to-ground,POINT(-97.7258736321223 30.4165780788681),1
p1udm38323,S1S2,0.120088855991442,line-to-ground,POINT(-97.7256751483582 30.4166302792977),1
p1ulv57074,S1S2,0.120088855991442,line-to-ground,POINT(-97.7257888322718 30.4166945494875),1
p1udm38321,S1S2,0.120088855991442,line-to-ground,POINT(-97.7260045233855 30.4161191861725),1
p1ulv27550,S1S2,0.120088855991442,line-to-ground,POINT(-97.7258282661337 30.4160633284435),1
p1udt11700lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7265237601454 30.417048392435),1
p1ulv15993,S1S2,0.120088855991442,line-to-ground,POINT(-97.7266038028941 30.4172709464012),1
p1ulv40818,S1S2,0.120088855991442,line-to-ground,POINT(-97.7262429835207 30.4169967382841),1
p1ulv50185,S1S2,0.120088855991442,line-to-ground,POINT(-97.7263758469273 30.4171875162806),1
p1udm38327,S1S2,0.120088855991442,line-to-ground,POINT(-97.7257756788831 30.4185080320307),1
p1ulv15994,S1S2,0.120088855991442,line-to-ground,POINT(-97.7258920611231 30.4183648008955),1
p1udm38330,S1S2,0.120088855991442,line-to-ground,POINT(-97.7258583703349 30.4185539538028),1
p1ulv63228,S1S2,0.120088855991442,line-to-ground,POINT(-97.7257528664757 30.4186611993254),1
p1udt11701lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7256342952814 30.4184879567313),1
p1udm38328,S1S2,0.120088855991442,line-to-ground,POINT(-97.7255893595909 30.418425006895),1
p1ulv28798,S1S2,0.120088855991442,line-to-ground,POINT(-97.7256954495603 30.4182726525262),1
p1ulv50835,S1S2,0.120088855991442,line-to-ground,POINT(-97.72555660623 30.4185419853565),1
p1udt11702lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7216013674551 30.4152641394907),1
p1ulv15998,S1S2,0.120088855991442,line-to-ground,POINT(-97.721634617509 30.41512003935),1
p1ulv17945,S1S2,0.120088855991442,line-to-ground,POINT(-97.7215062949414 30.4153804479477),1
p1udm38333,S1S2,0.120088855991442,line-to-ground,POINT(-97.7214774191776 30.4151997064663),1
p1ulv23069,S1S2,0.120088855991442,line-to-ground,POINT(-97.7215311123402 30.4150739111567),1
p1udm39275,S1S2,0.120088855991442,line-to-ground,POINT(-97.7153339344185 30.4303881268783),1
p1ulv16631,S1S2,0.120088855991442,line-to-ground,POINT(-97.7154272779431 30.4304161143134),1
p1ulv32543,S1S2,0.120088855991442,line-to-ground,POINT(-97.7151991838227 30.430341685974),1
p1udt12032lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7151901710671 30.4305484746854),1
p1udm39276,S1S2,0.120088855991442,line-to-ground,POINT(-97.7151105743291 30.4307468443978),1
p1ulv25602,S1S2,0.120088855991442,line-to-ground,POINT(-97.7149764147839 30.4306552945567),1
p1udt12033lv,S1S2,0.120088855991442,line-to-ground,POINT(-97.7178816581916 30.4303699625581),1
p1ulv20516,S1S2,0.120088855991442,line-to-ground,POINT(-97.7178765599296 30.4302326702324),1
p1ulv35146,S1S2,0.120088855991442,line-to-ground,POINT(-97.71778973193 30.4305025045563),1
